Iteration,Fitness,FitnessEvalTime,Time,State
54,7.0,0.00399327278137207,0.00399327278137207,"{0: [6, 9, 7, 8, 5], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [8, 7, 6, 9, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 0, 4, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
55,7.0,0.004065036773681641,0.004065036773681641,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [8, 7, 6, 9, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 0, 4, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
56,7.0,0.0041348934173583984,0.0041348934173583984,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [5, 6, 7, 9, 8], 3: [8, 7, 6, 9, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 0, 4, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
57,8.0,0.004209995269775391,0.004209995269775391,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [5, 6, 7, 9, 8], 3: [8, 7, 6, 9, 5], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 0, 4, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
58,8.0,0.004283905029296875,0.004283905029296875,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [5, 6, 7, 9, 8], 3: [8, 7, 6, 9, 5], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
59,7.0,0.004359006881713867,0.004359006881713867,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [5, 9, 7, 8, 6], 3: [8, 7, 6, 9, 5], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
60,7.0,0.0044329166412353516,0.004434108734130859,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 7, 6, 9, 5], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
61,7.0,0.004508018493652344,0.004508018493652344,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 9, 7, 5, 6], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
62,8.0,0.004588127136230469,0.004588127136230469,"{0: [7, 6, 8, 9, 5], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 9, 7, 5, 6], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [0, 2, 4, 3, 1]}"
63,7.0,0.0046651363372802734,0.0046651363372802734,"{0: [6, 7, 9, 5, 8], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 9, 7, 5, 6], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [0, 2, 4, 3, 1]}"
64,7.0,0.004739284515380859,0.004739284515380859,"{0: [6, 7, 9, 5, 8], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 9, 7, 5, 6], 4: [7, 6, 5, 9, 8], 5: [4, 3, 1, 0, 2], 6: [2, 0, 4, 3, 1], 7: [1, 3, 2, 0, 4], 8: [1, 2, 4, 3, 0], 9: [0, 2, 4, 3, 1]}"
65,8.0,0.0048122406005859375,0.0048122406005859375,"{0: [6, 7, 9, 5, 8], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [8, 9, 7, 5, 6], 4: [7, 6, 5, 9, 8], 5: [0, 4, 2, 3, 1], 6: [2, 0, 4, 3, 1], 7: [1, 3, 2, 0, 4], 8: [1, 2, 4, 3, 0], 9: [0, 2, 4, 3, 1]}"
66,7.0,0.0048830509185791016,0.0048830509185791016,"{0: [6, 7, 9, 5, 8], 1: [6, 8, 7, 5, 9], 2: [8, 6, 5, 7, 9], 3: [5, 8, 7, 9, 6], 4: [7, 6, 5, 9, 8], 5: [0, 4, 2, 3, 1], 6: [2, 0, 4, 3, 1], 7: [1, 3, 2, 0, 4], 8: [1, 2, 4, 3, 0], 9: [0, 2, 4, 3, 1]}"
