Iteration,Fitness,Time,State
25,8,0.18787813186645508,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
1,7,0.008327007293701172,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
2,7,0.016718149185180664,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
3,7,0.024631023406982422,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
4,7,0.03291606903076172,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
5,7,0.040808916091918945,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
6,7,0.048665761947631836,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
7,7,0.05686497688293457,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
8,7,0.06492280960083008,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
9,7,0.07275199890136719,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
10,7,0.08088302612304688,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
11,7,0.08891916275024414,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
12,7,0.09726381301879883,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
13,7,0.10521602630615234,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
14,7,0.11301708221435547,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
15,7,0.12086200714111328,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
16,7,0.12867403030395508,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
17,7,0.13644695281982422,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
18,7,0.1441648006439209,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
19,7,0.15213584899902344,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
20,7,0.16003108024597168,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
21,7,0.16780996322631836,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
22,7,0.17558717727661133,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
23,7,0.183427095413208,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
24,7,0.19119596481323242,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
25,7,0.19912505149841309,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
26,7,0.20717811584472656,"{0: [6, 5, 4, 1, 2, 3, 7], 1: [2, 5, 0, 4, 6, 7, 3], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
